Date,Coal Production,Natural Gas (Dry) Production,Crude Oil Production,Natural Gas Plant Liquids Production,Total Fossil Fuels Production,Nuclear Electric Power Production,Hydroelectric Power Production,Geothermal Energy Production,Solar Energy Production,Wind Energy Production,Biomass Energy Production,Total Renewable Energy Production,Total Primary Energy Production,Coal Consumption,Natural Gas Consumption (Excluding Supplemental Gaseous Fuels),Petroleum Consumption (Excluding Biofuels),Total Fossil Fuels Consumption,Nuclear Electric Power Consumption,Hydroelectric Power Consumption,Geothermal Energy Consumption,Solar Energy Consumption,Wind Energy Consumption,Biomass Energy Consumption,Total Renewable Energy Consumption,Total Primary Energy Consumption,Aviation Gasoline CO2 Emissions,"Coal, Including Coal Coke Net Imports, CO2 Emissions","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions",Hydrocarbon Gas Liquids CO2 Emissions,Jet Fuel CO2 Emissions,Kerosene CO2 Emissions,Lubricants CO2 Emissions,"Motor Gasoline, Excluding Ethanol, CO2 Emissions","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions",Other Petroleum Products CO2 Emissions,Petroleum Coke CO2 Emissions,"Petroleum, Excluding Biofuels, CO2 Emissions",Residual Fuel Oil CO2 Emissions,Total Energy CO2 Emissions,GDP,Employment Rate,Industrial Output
1978-05-01,1.566637,1.623267,1.586781,0.182581,4.959267,0.223373,0.099185,0.000583,Not Available,Not Available,0.172923,0.272691,5.455332,1.088001,1.40622,3.114781,5.63302,0.223373,0.099185,0.000583,Not Available,Not Available,0.172923,0.272691,6.134802,0.452,105.791,41.324,4.482,12.309,1.607,1.254,89.581,73.494,11.217,4.868,206.399,39.305,385.685,2352.7729999999997,59.33333333333333,50.333
1978-06-01,1.493086,1.583526,1.536849,0.182839,4.7963,0.242728,0.086645,0.000718,Not Available,Not Available,0.16734,0.254703,5.293731,1.162388,1.272731,3.025056,5.469015,0.242728,0.086645,0.000718,Not Available,Not Available,0.16734,0.254703,5.971979,0.451,110.876,36.566,4.183,12.507,1.133,1.304,88.809,66.53,11.121,4.318,197.561,37.17,374.968,2373.913,59.36666666666667,50.478500000000004
1978-07-01,1.220436,1.651799,1.574364,0.185918,4.632517,0.273603,0.084339,0.000804,Not Available,Not Available,0.172912,0.258056,5.164175,1.237363,1.358327,3.019691,5.629409,0.273603,0.084339,0.000804,Not Available,Not Available,0.172912,0.258056,6.166785,0.475,118.409,33.595,4.151,12.542,1.213,1.158,87.859,70.932,11.248,4.321,197.114,40.552,386.455,2395.053,59.4,50.624
1978-08-01,1.464208,1.617153,1.574712,0.185707,4.841779,0.280082,0.076518,0.000945,Not Available,Not Available,0.173189,0.250652,5.372513,1.278218,1.309415,3.201369,5.801865,0.280082,0.076518,0.000945,Not Available,Not Available,0.173189,0.250652,6.338316,0.549,121.997,37.308,4.183,13.931,1.449,1.294,91.296,68.33,11.527,4.96,209.347,42.851,399.674,2422.3516666666665,59.53333333333333,50.92026666666667
1978-09-01,1.316859,1.537671,1.531258,0.178528,4.564316,0.242769,0.073042,0.000998,Not Available,Not Available,0.167455,0.241494,5.04858,1.211465,1.258465,2.965814,5.446963,0.242769,0.073042,0.000998,Not Available,Not Available,0.167455,0.241494,5.93676,0.463,115.694,34.353,4.959,12.893,2.178,1.152,83.036,65.618,11.132,4.504,193.122,38.453,374.434,2449.6503333333335,59.666666666666664,51.21653333333333
1978-10-01,1.594759,1.594735,1.585836,0.183782,4.959112,0.251605,0.067184,0.000742,Not Available,Not Available,0.173169,0.241095,5.451812,1.166964,1.46736,3.139837,5.788479,0.251605,0.067184,0.000742,Not Available,Not Available,0.173169,0.241095,6.286896,0.46,112.126,40.991,6.29,13.2,2.226,1.248,86.375,76.399,10.749,4.657,204.541,38.345,393.067,2476.949,59.8,51.5128
1978-11-01,1.583079,1.567222,1.520951,0.184968,4.85622,0.272438,0.068818,0.000839,Not Available,Not Available,0.167557,0.237214,5.365872,1.170315,1.689502,3.1566,6.02842,0.272438,0.068818,0.000839,Not Available,Not Available,0.167557,0.237214,6.543604,0.321,112.135,46.178,6.567,13.255,2.207,1.266,84.208,88.074,10.911,4.963,210.157,40.281,410.366,2493.5026666666668,59.86666666666667,51.596266666666665
1978-12-01,1.358596,1.668103,1.557346,0.186911,4.770957,0.278067,0.076162,0.001063,Not Available,Not Available,0.17306,0.250285,5.299309,1.281463,2.108311,3.384635,6.783142,0.278067,0.076162,0.001063,Not Available,Not Available,0.17306,0.250285,7.317212,0.329,122.148,55.356,7.952,12.953,2.934,1.176,86.416,110.136,11.145,4.612,228.331,45.458,460.614,2510.0563333333334,59.93333333333333,51.67973333333333
1979-01-01,1.297706,1.737742,1.523753,0.183225,4.742426,0.302351,0.086378,0.001021,Not Available,Not Available,0.1826,0.27,5.314777,1.352487,2.476946,3.502897,7.336166,0.302351,0.086378,0.001021,Not Available,Not Available,0.1826,0.27,7.914409,0.264,128.1,61.0,9.786,13.582,4.248,1.204,79.213,129.65,11.281,4.201,236.864,52.084,494.615,2526.61,60.0,51.7632
1979-02-01,1.230704,1.624411,1.384518,0.168812,4.408445,0.281883,0.073446,0.000836,Not Available,Not Available,0.165096,0.239377,4.929706,1.203643,2.250284,3.275613,6.732512,0.281883,0.073446,0.000836,Not Available,Not Available,0.165096,0.239377,7.259095,0.269,113.964,57.884,8.742,12.855,3.926,1.051,75.989,118.113,10.255,3.861,222.346,47.513,454.424,2548.1556666666665,59.93333333333333,51.7224
1979-03-01,1.499366,1.721406,1.546483,0.185291,4.952546,0.264739,0.089483,0.001121,Not Available,Not Available,0.182881,0.273485,5.490769,1.2125,1.920501,3.287034,6.42199,0.264739,0.089483,0.001121,Not Available,Not Available,0.182881,0.273485,6.966106,0.398,114.978,48.8,7.066,13.633,2.042,1.4,83.836,100.748,11.274,4.351,220.188,47.39,435.915,2569.7013333333334,59.86666666666667,51.681599999999996
1979-04-01,1.435641,1.660146,1.488239,0.186635,4.770662,0.200369,0.087645,0.001037,Not Available,Not Available,0.176844,0.265526,5.236557,1.140389,1.627474,2.862597,5.635417,0.200369,0.087645,0.001037,Not Available,Not Available,0.176844,0.265526,6.107015,0.363,108.558,38.873,6.025,11.736,1.949,1.298,79.179,85.245,10.883,3.61,189.417,35.501,383.221,2591.247,59.8,51.6408
1979-05-01,1.560284,1.682608,1.54646,0.187917,4.977269,0.163455,0.099903,0.001043,Not Available,Not Available,0.182782,0.283727,5.424451,1.19397,1.459009,3.024277,5.688216,0.163455,0.099903,0.001043,Not Available,Not Available,0.182782,0.283727,6.141291,0.425,114.205,39.912,5.314,12.228,1.782,1.439,83.655,76.208,12.286,3.837,197.494,36.617,387.906,2616.686333333333,59.83333333333333,51.58976666666666
1979-06-01,1.587453,1.611138,1.467104,0.182066,4.847761,0.174776,0.08623,0.001056,Not Available,Not Available,0.176833,0.264118,5.286656,1.238154,1.336489,2.937072,5.520908,0.174776,0.08623,0.001056,Not Available,Not Available,0.176833,0.264118,5.965505,0.26,117.945,34.9,5.015,13.088,1.738,1.258,80.703,69.801,12.064,5.046,190.641,36.569,378.387,2642.125666666667,59.86666666666667,51.53873333333333
1979-07-01,1.203422,1.629516,1.503812,0.187295,4.524046,0.226552,0.078573,0.00112,Not Available,Not Available,0.1827,0.262394,5.012992,1.334783,1.35793,2.919158,5.619578,0.226552,0.078573,0.00112,Not Available,Not Available,0.1827,0.262394,6.114416,0.684,126.688,34.128,5.041,13.538,1.676,1.187,80.042,70.921,11.899,4.235,188.293,35.864,385.902,2667.565,59.9,51.4877
1979-08-01,1.608066,1.656062,1.53689,0.188612,4.98963,0.263316,0.073393,0.001222,Not Available,Not Available,0.182808,0.257423,5.510369,1.342578,1.370182,3.093268,5.814576,0.263316,0.073393,0.001222,Not Available,Not Available,0.182808,0.257423,6.341208,0.557,127.473,36.764,5.663,13.437,2.035,1.326,85.01,71.533,11.587,5.905,199.588,37.303,398.593,2686.337666666667,59.93333333333333,51.5524
1979-09-01,1.450304,1.60297,1.483019,0.181278,4.717572,0.237204,0.065516,0.00106,Not Available,Not Available,0.176891,0.243468,5.198244,1.198249,1.356909,2.868191,5.431098,0.237204,0.065516,0.00106,Not Available,Not Available,0.176891,0.243468,5.917473,0.489,114.075,34.119,5.933,13.169,1.989,1.078,77.224,70.768,10.759,4.122,185.818,36.938,370.661,2705.110333333333,59.96666666666667,51.6171
1979-10-01,1.764054,1.672398,1.550085,0.192397,5.178934,0.227745,0.069619,0.001189,Not Available,Not Available,0.182752,0.253559,5.660238,1.231391,1.589697,3.087436,5.911981,0.227745,0.069619,0.001189,Not Available,Not Available,0.182752,0.253559,6.399177,0.401,116.722,41.533,7.03,13.045,2.326,1.309,81.418,82.84,11.584,4.592,200.394,37.155,399.956,2723.883,60.0,51.6818
1979-11-01,1.538234,1.690776,1.524344,0.194166,4.94752,0.209477,0.077213,0.001155,Not Available,Not Available,0.176949,0.255317,5.412314,1.237532,1.805128,3.006554,6.049123,0.209477,0.077213,0.001155,Not Available,Not Available,0.176949,0.255317,6.519619,0.435,116.83,41.855,7.891,12.797,1.906,1.195,76.215,94.129,11.168,3.915,197.236,39.858,408.194,2745.869333333333,59.96666666666667,51.7533
1979-12-01,1.36435,1.787771,1.54889,0.194629,4.89564,0.223959,0.078457,0.001409,Not Available,Not Available,0.18277,0.262637,5.382237,1.35391,2.115512,3.211645,6.682671,0.223959,0.078457,0.001409,Not Available,Not Available,0.18277,0.262637,7.17516,0.316,127.919,49.384,8.358,13.644,2.838,0.972,78.053,110.541,11.679,4.356,213.676,44.076,452.136,2767.855666666667,59.93333333333333,51.824799999999996
1980-01-01,1.55995,1.796526,1.559852,0.197443,5.11377,0.215389,0.087244,0.001148,Not Available,Not Available,0.209829,0.298221,5.62738,1.394041,2.278492,3.188828,6.864636,0.215389,0.087244,0.001148,Not Available,Not Available,0.209829,0.298221,7.384294,0.292,132.361,49.485,9.855,13.647,3.07,1.23,73.324,119.235,12.065,4.403,212.253,44.881,463.849,2789.842,59.9,51.8963
1980-02-01,1.469214,1.685718,1.4641,0.185557,4.804588,0.210277,0.073781,0.001103,Not Available,Not Available,0.19631,0.271194,5.28606,1.309761,2.186179,2.987494,6.482913,0.210277,0.073781,0.001103,Not Available,Not Available,0.19631,0.271194,6.970041,0.374,123.941,46.262,7.93,12.414,2.788,1.128,71.563,114.637,11.117,3.624,199.698,42.498,438.276,2792.345333333333,59.63333333333333,51.161699999999996
1980-03-01,1.590411,1.80576,1.56397,0.187798,5.14794,0.218584,0.083978,0.001225,Not Available,Not Available,0.209727,0.294931,5.661454,1.291623,2.090937,2.948824,6.328141,0.218584,0.083978,0.001225,Not Available,Not Available,0.209727,0.294931,6.847703,0.349,122.068,42.335,7.297,13.782,2.247,1.136,74.293,109.57,12.005,3.821,196.158,38.894,427.797,2794.8486666666668,59.36666666666667,50.4271
1980-04-01,1.561384,1.647756,1.511138,0.188965,4.909243,0.205,0.088865,0.001284,Not Available,Not Available,0.202894,0.293043,5.407285,1.155186,1.562193,2.757535,5.470245,0.205,0.088865,0.001284,Not Available,Not Available,0.202894,0.293043,5.97414,0.327,109.239,33.961,4.97,13.257,1.75,1.149,76.316,81.868,11.794,4.417,182.55,34.609,373.658,2797.352,59.1,49.6925
1980-05-01,1.592429,1.67238,1.552567,0.193486,5.010862,0.200541,0.099622,0.001512,Not Available,Not Available,0.209548,0.310682,5.522086,1.15954,1.380874,2.748166,5.283326,0.200541,0.099622,0.001512,Not Available,Not Available,0.209548,0.310682,5.800597,0.401,109.468,32.003,5.716,12.457,1.444,1.036,78.043,72.174,11.329,4.329,179.457,32.697,361.099,2817.0623333333333,59.0,49.41976666666667
1980-06-01,1.599041,1.56465,1.48839,0.180994,4.833075,0.199859,0.095451,0.001459,Not Available,Not Available,0.202723,0.299633,5.332566,1.231174,1.277249,2.664502,5.168984,0.199859,0.095451,0.001459,Not Available,Not Available,0.202723,0.299633,5.674328,0.412,115.875,29.877,5.064,12.654,1.469,1.04,74.715,66.783,11.263,3.267,172.621,32.859,355.279,2836.7726666666667,58.9,49.14703333333333
1980-07-01,1.373703,1.594404,1.536791,0.182493,4.687391,0.229329,0.084448,0.001534,Not Available,Not Available,0.209554,0.295537,5.212257,1.385342,1.318738,2.728917,5.42874,0.229329,0.084448,0.001534,Not Available,Not Available,0.209554,0.295537,5.959653,0.412,129.853,29.961,4.399,13.73,1.474,0.961,78.196,68.984,10.51,4.5,177.66,33.517,376.497,2856.483,58.8,48.8743
1980-08-01,1.533164,1.55439,1.512878,0.182002,4.782434,0.265424,0.070517,0.001639,Not Available,Not Available,0.209675,0.281831,5.329688,1.377215,1.305406,2.683241,5.36277,0.265424,0.070517,0.001639,Not Available,Not Available,0.209675,0.281831,5.916072,0.438,129.237,28.471,4.943,12.881,1.762,0.965,77.1,68.226,10.529,3.734,174.276,33.452,371.738,2899.507666666667,58.86666666666667,49.504
1980-09-01,1.542645,1.557468,1.499747,0.175673,4.775533,0.257127,0.063819,0.00148,Not Available,Not Available,0.202905,0.268204,5.300864,1.257702,1.322794,2.729299,5.305752,0.257127,0.063819,0.00148,Not Available,Not Available,0.202905,0.268204,5.836936,0.423,118.061,33.347,5.64,12.617,1.63,1.095,73.061,69.008,10.506,4.474,176.188,33.395,363.257,2942.532333333333,58.93333333333333,50.1337
1980-10-01,1.62038,1.62621,1.534036,0.181558,4.962184,0.267351,0.061661,0.001681,Not Available,Not Available,0.209717,0.273058,5.502594,1.224097,1.549528,2.873005,5.640628,0.267351,0.061661,0.001681,Not Available,Not Available,0.209717,0.273058,6.187085,0.431,114.983,38.904,6.851,12.744,1.864,1.236,77.264,80.658,10.5,3.992,186.368,32.583,382.008,2985.557,59.0,50.7634
1980-11-01,1.538902,1.629288,1.478142,0.182052,4.828384,0.228892,0.066325,0.001643,Not Available,Not Available,0.202945,0.270913,5.328189,1.246566,1.791974,2.73927,5.775618,0.228892,0.066325,0.001643,Not Available,Not Available,0.202945,0.270913,6.281275,0.326,117.553,38.039,6.561,12.254,1.544,1.062,69.959,93.426,10.965,5.019,180.437,34.706,391.415,3031.773333333333,59.06666666666667,50.80566666666667
1980-12-01,1.616503,1.773954,1.547307,0.186821,5.124584,0.241396,0.076858,0.001602,Not Available,Not Available,0.209671,0.288131,5.654111,1.39054,2.167904,3.110452,6.667805,0.241396,0.076858,0.001602,Not Available,Not Available,0.209671,0.288131,7.20338,0.262,131.153,48.164,8.797,13.373,3.013,1.068,76.911,113.318,11.485,4.537,206.814,39.203,451.285,3077.989666666667,59.13333333333333,50.84793333333333
1981-01-01,1.4707,1.729468,1.535469,0.19765,4.933286,0.26228,0.077214,0.001725,Not Available,Not Available,0.220544,0.299483,5.495049,1.467366,2.319606,3.11837,6.904959,0.26228,0.077214,0.001725,Not Available,Not Available,0.220544,0.299483,7.476354,0.27,138.765,54.744,9.412,13.178,2.904,1.033,74.583,121.501,6.293,5.09,209.877,42.371,470.143,3124.206,59.2,50.8902
1981-02-01,1.582039,1.552824,1.397301,0.178708,4.710872,0.238196,0.07283,0.001525,Not Available,Not Available,0.199248,0.273604,5.222671,1.297021,1.928722,2.585717,5.810571,0.238196,0.07283,0.001525,Not Available,Not Available,0.199248,0.273604,6.33107,0.233,122.747,40.595,7.607,11.376,1.847,1.062,65.998,101.253,6.446,3.377,172.742,34.201,396.742,3136.9813333333336,59.266666666666666,50.94683333333333
1981-03-01,1.745958,1.713036,1.548617,0.194292,5.201903,0.242709,0.07115,0.00171,Not Available,Not Available,0.220595,0.293454,5.738066,1.304283,1.933264,2.675019,5.910062,0.242709,0.07115,0.00171,Not Available,Not Available,0.220595,0.293454,6.455856,0.368,123.312,38.664,7.329,13.042,1.453,1.1,73.093,101.21,6.119,4.88,177.158,31.109,401.679,3149.7566666666667,59.333333333333336,51.00346666666667
1981-04-01,0.808732,1.652443,1.488906,0.185118,4.135199,0.227726,0.071718,0.001579,Not Available,Not Available,0.213467,0.286764,4.649689,1.186599,1.51385,2.500958,5.20014,0.227726,0.071718,0.001579,Not Available,Not Available,0.213467,0.286764,5.72395,0.369,112.3,32.628,5.426,11.581,1.175,1.227,74.098,79.228,7.512,4.408,164.867,26.443,356.396,3162.532,59.4,51.0601
1981-05-01,0.849935,1.676064,1.528538,0.190675,4.245212,0.217546,0.083301,0.001564,Not Available,Not Available,0.220433,0.305297,4.768055,1.194768,1.451464,2.585675,5.231949,0.217546,0.083301,0.001564,Not Available,Not Available,0.220433,0.305297,5.764424,0.303,112.904,32.11,5.413,11.373,1.098,1.054,76.714,75.787,10.29,3.697,168.644,26.592,357.335,3195.2243333333336,59.266666666666666,51.2203
1981-06-01,1.373169,1.613417,1.501382,0.184547,4.672515,0.233457,0.091061,0.001561,Not Available,Not Available,0.213237,0.30586,5.211831,1.295935,1.331774,2.632443,5.255929,0.233457,0.091061,0.001561,Not Available,Not Available,0.213237,0.30586,5.804567,0.405,121.761,31.763,5.143,12.526,1.04,0.964,78.874,69.587,7.38,4.89,171.83,28.846,363.178,3227.9166666666665,59.13333333333333,51.3805
1981-07-01,1.652487,1.641146,1.528288,0.185179,5.007101,0.254569,0.086714,0.001716,Not Available,Not Available,0.220392,0.308821,5.57049,1.463331,1.336794,2.652557,5.452931,0.254569,0.086714,0.001716,Not Available,Not Available,0.220392,0.308821,6.025952,0.418,138.233,31.671,4.984,13.268,1.17,1.144,79.128,69.822,8.072,3.827,172.522,28.842,380.577,3260.609,59.0,51.5407
1981-08-01,1.757469,1.683253,1.5432,0.193186,5.177108,0.297219,0.074556,0.001695,Not Available,Not Available,0.220428,0.296678,5.771005,1.430796,1.335664,2.585304,5.352038,0.297219,0.074556,0.001695,Not Available,Not Available,0.220428,0.296678,5.955566,0.412,135.249,31.804,4.925,12.677,1.211,0.966,76.968,69.704,7.444,4.372,167.881,27.102,372.834,3267.345333333333,58.833333333333336,51.15376666666667
1981-09-01,1.82301,1.556932,1.497096,0.186682,5.06372,0.269115,0.061534,0.001705,Not Available,Not Available,0.21348,0.27672,5.609554,1.296714,1.286644,2.553468,5.135095,0.269115,0.061534,0.001705,Not Available,Not Available,0.21348,0.27672,5.69025,0.246,122.59,32.38,5.699,12.316,1.163,1.042,74.768,67.048,7.226,5.046,166.541,26.654,356.18,3274.081666666667,58.666666666666664,50.76683333333333
1981-10-01,1.901556,1.621633,1.53961,0.191268,5.254067,0.226731,0.06242,0.001682,Not Available,Not Available,0.220581,0.284684,5.765482,1.284573,1.545294,2.663528,5.490746,0.226731,0.06242,0.001682,Not Available,Not Available,0.220581,0.284684,6.011792,0.355,121.33,37.35,7.229,11.528,1.722,1.188,76.283,80.463,6.712,4.09,174.023,27.567,375.816,3280.818,58.5,50.3799
1981-11-01,1.70828,1.563094,1.493958,0.188733,4.954065,0.251301,0.065459,0.001468,Not Available,Not Available,0.213437,0.280364,5.48573,1.27444,1.647118,2.537492,5.459212,0.251301,0.065459,0.001468,Not Available,Not Available,0.213437,0.280364,6.000199,0.246,120.725,37.146,6.678,11.751,1.902,0.829,71.522,85.924,5.38,4.994,167.475,27.026,374.124,3278.646,58.4,50.03673333333333
1981-12-01,1.703439,1.695577,1.543653,0.190247,5.132915,0.286743,0.082279,0.001473,Not Available,Not Available,0.22044,0.304193,5.723851,1.411723,2.113001,2.793473,6.315167,0.286743,0.082279,0.001473,Not Available,Not Available,0.22044,0.304193,6.915734,0.263,133.019,42.794,8.076,12.076,2.53,0.961,77.482,110.343,6.501,4.497,188.098,32.918,431.46,3276.474,58.300000000000004,49.69356666666667
1982-01-01,1.493082,1.709564,1.529999,0.185748,4.918393,0.284331,0.092763,0.001297,Not Available,Not Available,0.226251,0.320311,5.523034,1.488841,2.447351,2.704918,6.640697,0.284331,0.092763,0.001297,Not Available,Not Available,0.226251,0.320311,7.254037,0.252,141.254,46.392,8.854,12.829,2.64,0.896,69.126,128.228,5.392,5.309,183.658,31.968,453.141,3274.302,58.2,49.3504
1982-02-01,1.582727,1.566672,1.413234,0.166183,4.728817,0.223538,0.091907,0.001193,Not Available,Not Available,0.204375,0.297475,5.249829,1.294926,2.02315,2.433874,5.750531,0.223538,0.091907,0.001193,Not Available,Not Available,0.204375,0.297475,6.279099,0.186,122.935,37.116,6.705,11.75,2.062,0.949,64.9,106.301,5.416,4.624,164.687,30.978,393.922,3293.5253333333335,58.13333333333333,49.149
1982-03-01,1.866808,1.657136,1.558385,0.185034,5.267363,0.251971,0.102924,0.001051,Not Available,Not Available,0.226157,0.330131,5.849466,1.26221,1.87359,2.606926,5.740713,0.251971,0.102924,0.001051,Not Available,Not Available,0.226157,0.330131,6.329415,0.269,119.706,39.231,7.028,12.102,1.511,0.936,74.992,98.213,5.953,5.275,175.141,27.844,393.059,3312.748666666667,58.06666666666667,48.9476
1982-04-01,1.636501,1.563588,1.49488,0.17564,4.87061,0.241222,0.096303,0.00106,Not Available,Not Available,0.218821,0.316183,5.428015,1.154664,1.514599,2.60736,5.27593,0.241222,0.096303,0.00106,Not Available,Not Available,0.218821,0.316183,5.839641,0.269,109.654,38.388,6.41,12.001,1.354,1.022,77.411,79.423,6.189,4.436,174.705,27.225,363.782,3331.972,58.0,48.7462
1982-05-01,1.581793,1.534804,1.561279,0.178741,4.856617,0.239606,0.096572,0.001231,Not Available,Not Available,0.226135,0.323939,5.420162,1.188681,1.158395,2.485054,4.829676,0.239606,0.096572,0.001231,Not Available,Not Available,0.226135,0.323939,5.400523,0.276,112.512,32.558,5.576,12.452,1.334,0.932,77.18,60.654,6.46,4.576,164.165,22.821,337.331,3343.422,57.9,48.515366666666665
1982-06-01,1.594981,1.488544,1.504421,0.172109,4.760056,0.26604,0.096463,0.001487,Not Available,Not Available,0.218866,0.316816,5.342912,1.212642,1.136504,2.438379,4.78391,0.26604,0.096463,0.001487,Not Available,Not Available,0.218866,0.316816,5.370515,0.359,114.473,31.601,5.131,11.826,1.029,1.02,76.713,59.424,6.224,3.877,159.03,21.251,332.928,3354.8720000000003,57.800000000000004,48.284533333333336
